dataset_id,stage,asset_class,instrument,frequency,source,path,format,file_count,total_bytes,row_count,start_date,end_date,columns,canonical_role,quality_status,overlap_key,overlaps_with,notes
processed_market_archive_cleaned_finnifty_1min,processed,index_spot,FINNIFTY,1min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY FIN SERVICE_minute.csv,csv,1,58169801,1038789,2015-01-09,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|FINNIFTY|1min|ohlcv,raw_market_archive_finnifty_1min,Archive-derived index/VIX OHLCV file.
raw_dhan_spot_intraday_finnifty,raw,index_spot,FINNIFTY,1min,dhan_charts_intraday,data/raw/spot/intraday/FINNIFTY,json,21,52237218,,2021-05-01,2026-04-30,,cross_check,raw_vendor_response,index_spot|FINNIFTY|1min|json,,Dhan intraday spot/VIX JSON responses.
raw_market_archive_finnifty_1min,raw,index_spot,FINNIFTY,1min,market_archive,data/raw/market_archive/NIFTY FIN SERVICE_minute.csv,csv,1,57131213,1038793,2015-01-09,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|FINNIFTY|1min|ohlcv,processed_market_archive_cleaned_finnifty_1min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_finnifty_30min,processed,index_spot,FINNIFTY,30min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY FIN SERVICE_30minute.csv,csv,1,2018007,36034,2015-01-09,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|FINNIFTY|30min|ohlcv,raw_market_archive_finnifty_30min,Archive-derived index/VIX OHLCV file.
raw_market_archive_finnifty_30min,raw,index_spot,FINNIFTY,30min,market_archive,data/raw/market_archive/NIFTY FIN SERVICE_30minute.csv,csv,1,1981968,36034,2015-01-09,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|FINNIFTY|30min|ohlcv,processed_market_archive_cleaned_finnifty_30min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_finnifty_5min,processed,index_spot,FINNIFTY,5min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY FIN SERVICE_5minute.csv,csv,1,11636227,207799,2015-01-09,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|FINNIFTY|5min|ohlcv,raw_market_archive_finnifty_5min,Archive-derived index/VIX OHLCV file.
raw_market_archive_finnifty_5min,raw,index_spot,FINNIFTY,5min,market_archive,data/raw/market_archive/NIFTY FIN SERVICE_5minute.csv,csv,1,11428423,207799,2015-01-09,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|FINNIFTY|5min|ohlcv,processed_market_archive_cleaned_finnifty_5min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_finnifty_60min,processed,index_spot,FINNIFTY,60min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY FIN SERVICE_60minute.csv,csv,1,1086752,19405,2015-01-09,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|FINNIFTY|60min|ohlcv,raw_market_archive_finnifty_60min,Archive-derived index/VIX OHLCV file.
raw_market_archive_finnifty_60min,raw,index_spot,FINNIFTY,60min,market_archive,data/raw/market_archive/NIFTY FIN SERVICE_60minute.csv,csv,1,1067342,19405,2015-01-09,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|FINNIFTY|60min|ohlcv,processed_market_archive_cleaned_finnifty_60min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_finnifty_daily,processed,index_spot,FINNIFTY,daily,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY FIN SERVICE_day.csv,csv,1,131148,2790,2015-01-01,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|FINNIFTY|daily|ohlcv,raw_market_archive_finnifty_daily,Archive-derived index/VIX OHLCV file.
raw_market_archive_finnifty_daily,raw,index_spot,FINNIFTY,daily,market_archive,data/raw/market_archive/NIFTY FIN SERVICE_day.csv,csv,1,153673,2794,2015-01-01,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|FINNIFTY|daily|ohlcv,processed_market_archive_cleaned_finnifty_daily,Archive-derived index/VIX OHLCV file.
raw_dhan_spot_intraday_indiavix,raw,index_spot,INDIAVIX,1min,dhan_charts_intraday,data/raw/spot/intraday/INDIAVIX,json,21,45434575,,2021-05-01,2026-04-30,,cross_check,raw_vendor_response,index_spot|INDIAVIX|1min|json,,Dhan intraday spot/VIX JSON responses.
raw_dhan_spot_intraday_midcpnifty,raw,index_spot,MIDCPNIFTY,1min,dhan_charts_intraday,data/raw/spot/intraday/MIDCPNIFTY,json,21,42645430,,2021-05-01,2026-04-30,,cross_check,raw_vendor_response,index_spot|MIDCPNIFTY|1min|json,,Dhan intraday spot/VIX JSON responses.
raw_dhan_spot_daily,raw,index_spot,MULTIPLE,daily,dhan_charts_historical,data/raw/spot/daily,json,4,483427,,,,,cross_check,raw_vendor_response,index_spot|MULTIPLE|daily|json,,Dhan daily spot/VIX JSON responses grouped by symbol.
raw_nse_index_archive_upto_2024,raw,index_spot,MULTIPLE,mixed,nse_index_archive_folder,data/raw/nse/index_archive_upto_2024,mixed,1,1048576,,,,,legacy_reference,raw_untouched_may_include_partial_files,index_spot|MULTIPLE|mixed|mixed,,Legacy NSE index-data folder preserved as-is.
processed_market_archive_cleaned_nifty_15min,processed,index_spot,NIFTY,15min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY 50_15minute.csv,csv,1,3878951,69308,2015-01-09,2026-04-08,datetime|open|high|low|close|volume,research_ready_cleaned,cleaned_non_destructive,index_spot|NIFTY|15min|ohlcv,raw_market_archive_nifty_15min,Archive-derived index/VIX OHLCV file.
raw_market_archive_nifty_15min,raw,index_spot,NIFTY,15min,market_archive,data/raw/market_archive/NIFTY 50_15minute.csv,csv,1,3809638,69308,2015-01-09,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTY|15min|ohlcv,processed_market_archive_cleaned_nifty_15min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_nifty_1min,processed,index_spot,NIFTY,1min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY 50_minute.csv,csv,1,58154270,1039196,2015-01-09,2026-04-08,datetime|open|high|low|close|volume,research_ready_cleaned,cleaned_non_destructive,index_spot|NIFTY|1min|ohlcv,processed_nifty_1min_canonical;raw_market_archive_nifty_1min,Archive-derived index/VIX OHLCV file.
processed_nifty_1min_canonical,processed,index_spot,NIFTY,1min,market_archive_plus_recent,data/processed/spot/nifty50_1min_CANONICAL.csv,csv,1,66665250,1041264,2015-01-09,2026-04-28,datetime|open|high|low|close|volume|source,canonical_live_master,cleaned_deduplicated_no_bad_ohlc_in_last_audit,index_spot|NIFTY|1min|ohlcv,processed_market_archive_cleaned_nifty_1min;raw_market_archive_nifty_1min,Primary NIFTY 1-minute research/live collector target.
raw_market_archive_nifty_1min,raw,index_spot,NIFTY,1min,market_archive,data/raw/market_archive/NIFTY 50_minute.csv,csv,1,57115278,1039200,2015-01-09,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTY|1min|ohlcv,processed_market_archive_cleaned_nifty_1min;processed_nifty_1min_canonical,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_nifty_30min,processed,index_spot,NIFTY,30min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY 50_30minute.csv,csv,1,2017659,36047,2015-01-09,2026-04-08,datetime|open|high|low|close|volume,research_ready_cleaned,cleaned_non_destructive,index_spot|NIFTY|30min|ohlcv,raw_market_archive_nifty_30min,Archive-derived index/VIX OHLCV file.
raw_market_archive_nifty_30min,raw,index_spot,NIFTY,30min,market_archive,data/raw/market_archive/NIFTY 50_30minute.csv,csv,1,1981607,36047,2015-01-09,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTY|30min|ohlcv,processed_market_archive_cleaned_nifty_30min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_nifty_5min,processed,index_spot,NIFTY,5min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY 50_5minute.csv,csv,1,11633615,207881,2015-01-09,2026-04-08,datetime|open|high|low|close|volume,research_ready_cleaned,cleaned_non_destructive,index_spot|NIFTY|5min|ohlcv,raw_market_archive_nifty_5min,Archive-derived index/VIX OHLCV file.
raw_market_archive_nifty_5min,raw,index_spot,NIFTY,5min,market_archive,data/raw/market_archive/NIFTY 50_5minute.csv,csv,1,11425729,207881,2015-01-09,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTY|5min|ohlcv,processed_market_archive_cleaned_nifty_5min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_nifty_60min,processed,index_spot,NIFTY,60min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY 50_60minute.csv,csv,1,1086415,19412,2015-01-09,2026-04-08,datetime|open|high|low|close|volume,research_ready_cleaned,cleaned_non_destructive,index_spot|NIFTY|60min|ohlcv,raw_market_archive_nifty_60min,Archive-derived index/VIX OHLCV file.
raw_market_archive_nifty_60min,raw,index_spot,NIFTY,60min,market_archive,data/raw/market_archive/NIFTY 50_60minute.csv,csv,1,1066998,19412,2015-01-09,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTY|60min|ohlcv,processed_market_archive_cleaned_nifty_60min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_nifty_daily,processed,index_spot,NIFTY,daily,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY 50_day.csv,csv,1,131267,2791,2015-01-01,2026-04-08,datetime|open|high|low|close|volume,research_ready_cleaned,cleaned_non_destructive,index_spot|NIFTY|daily|ohlcv,raw_market_archive_nifty_daily,Archive-derived index/VIX OHLCV file.
raw_market_archive_nifty_daily,raw,index_spot,NIFTY,daily,market_archive,data/raw/market_archive/NIFTY 50_day.csv,csv,1,153590,2791,2015-01-01,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTY|daily|ohlcv,processed_market_archive_cleaned_nifty_daily,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_nifty100_15min,processed,index_spot,NIFTY100,15min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY 100_15minute.csv,csv,1,3883140,69281,2015-01-09,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTY100|15min|ohlcv,raw_market_archive_nifty100_15min,Archive-derived index/VIX OHLCV file.
raw_market_archive_nifty100_15min,raw,index_spot,NIFTY100,15min,market_archive,data/raw/market_archive/NIFTY 100_15minute.csv,csv,1,3813854,69281,2015-01-09,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTY100|15min|ohlcv,processed_market_archive_cleaned_nifty100_15min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_nifty100_1min,processed,index_spot,NIFTY100,1min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY 100_minute.csv,csv,1,58214637,1038777,2015-01-09,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTY100|1min|ohlcv,raw_market_archive_nifty100_1min,Archive-derived index/VIX OHLCV file.
raw_market_archive_nifty100_1min,raw,index_spot,NIFTY100,1min,market_archive,data/raw/market_archive/NIFTY 100_minute.csv,csv,1,57176064,1038781,2015-01-09,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTY100|1min|ohlcv,processed_market_archive_cleaned_nifty100_1min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_nifty100_30min,processed,index_spot,NIFTY100,30min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY 100_30minute.csv,csv,1,2019758,36033,2015-01-09,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTY100|30min|ohlcv,raw_market_archive_nifty100_30min,Archive-derived index/VIX OHLCV file.
raw_market_archive_nifty100_30min,raw,index_spot,NIFTY100,30min,market_archive,data/raw/market_archive/NIFTY 100_30minute.csv,csv,1,1983720,36033,2015-01-09,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTY100|30min|ohlcv,processed_market_archive_cleaned_nifty100_30min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_nifty100_5min,processed,index_spot,NIFTY100,5min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY 100_5minute.csv,csv,1,11646892,207819,2015-01-09,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTY100|5min|ohlcv,raw_market_archive_nifty100_5min,Archive-derived index/VIX OHLCV file.
raw_market_archive_nifty100_5min,raw,index_spot,NIFTY100,5min,market_archive,data/raw/market_archive/NIFTY 100_5minute.csv,csv,1,11439068,207819,2015-01-09,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTY100|5min|ohlcv,processed_market_archive_cleaned_nifty100_5min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_nifty100_60min,processed,index_spot,NIFTY100,60min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY 100_60minute.csv,csv,1,1087918,19405,2015-01-09,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTY100|60min|ohlcv,raw_market_archive_nifty100_60min,Archive-derived index/VIX OHLCV file.
raw_market_archive_nifty100_60min,raw,index_spot,NIFTY100,60min,market_archive,data/raw/market_archive/NIFTY 100_60minute.csv,csv,1,1068508,19405,2015-01-09,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTY100|60min|ohlcv,processed_market_archive_cleaned_nifty100_60min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_nifty100_daily,processed,index_spot,NIFTY100,daily,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY 100_day.csv,csv,1,131413,2791,2015-01-01,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTY100|daily|ohlcv,raw_market_archive_nifty100_daily,Archive-derived index/VIX OHLCV file.
raw_market_archive_nifty100_daily,raw,index_spot,NIFTY100,daily,market_archive,data/raw/market_archive/NIFTY 100_day.csv,csv,1,200591,3668,2015-01-01,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTY100|daily|ohlcv,processed_market_archive_cleaned_nifty100_daily,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_nifty200_15min,processed,index_spot,NIFTY200,15min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY 200_15minute.csv,csv,1,3740565,69283,2015-01-09,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTY200|15min|ohlcv,raw_market_archive_nifty200_15min,Archive-derived index/VIX OHLCV file.
raw_market_archive_nifty200_15min,raw,index_spot,NIFTY200,15min,market_archive,data/raw/market_archive/NIFTY 200_15minute.csv,csv,1,3671277,69283,2015-01-09,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTY200|15min|ohlcv,processed_market_archive_cleaned_nifty200_15min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_nifty200_1min,processed,index_spot,NIFTY200,1min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY 200_minute.csv,csv,1,56091828,1038919,2015-01-09,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTY200|1min|ohlcv,raw_market_archive_nifty200_1min,Archive-derived index/VIX OHLCV file.
raw_market_archive_nifty200_1min,raw,index_spot,NIFTY200,1min,market_archive,data/raw/market_archive/NIFTY 200_minute.csv,csv,1,55053115,1038923,2015-01-09,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTY200|1min|ohlcv,processed_market_archive_cleaned_nifty200_1min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_nifty200_30min,processed,index_spot,NIFTY200,30min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY 200_30minute.csv,csv,1,1945565,36034,2015-01-09,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTY200|30min|ohlcv,raw_market_archive_nifty200_30min,Archive-derived index/VIX OHLCV file.
raw_market_archive_nifty200_30min,raw,index_spot,NIFTY200,30min,market_archive,data/raw/market_archive/NIFTY 200_30minute.csv,csv,1,1909526,36034,2015-01-09,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTY200|30min|ohlcv,processed_market_archive_cleaned_nifty200_30min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_nifty200_5min,processed,index_spot,NIFTY200,5min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY 200_5minute.csv,csv,1,11219228,207803,2015-01-09,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTY200|5min|ohlcv,raw_market_archive_nifty200_5min,Archive-derived index/VIX OHLCV file.
raw_market_archive_nifty200_5min,raw,index_spot,NIFTY200,5min,market_archive,data/raw/market_archive/NIFTY 200_5minute.csv,csv,1,11011420,207803,2015-01-09,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTY200|5min|ohlcv,processed_market_archive_cleaned_nifty200_5min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_nifty200_60min,processed,index_spot,NIFTY200,60min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY 200_60minute.csv,csv,1,1047860,19405,2015-01-09,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTY200|60min|ohlcv,raw_market_archive_nifty200_60min,Archive-derived index/VIX OHLCV file.
raw_market_archive_nifty200_60min,raw,index_spot,NIFTY200,60min,market_archive,data/raw/market_archive/NIFTY 200_60minute.csv,csv,1,1028450,19405,2015-01-09,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTY200|60min|ohlcv,processed_market_archive_cleaned_nifty200_60min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_nifty200_daily,processed,index_spot,NIFTY200,daily,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY 200_day.csv,csv,1,125778,2791,2015-01-01,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTY200|daily|ohlcv,raw_market_archive_nifty200_daily,Archive-derived index/VIX OHLCV file.
raw_market_archive_nifty200_daily,raw,index_spot,NIFTY200,daily,market_archive,data/raw/market_archive/NIFTY 200_day.csv,csv,1,193567,3668,2015-01-01,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTY200|daily|ohlcv,processed_market_archive_cleaned_nifty200_daily,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_nifty500_15min,processed,index_spot,NIFTY500,15min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY 500_15minute.csv,csv,1,2350353,41793,2015-11-09,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTY500|15min|ohlcv,raw_market_archive_nifty500_15min,Archive-derived index/VIX OHLCV file.
raw_market_archive_nifty500_15min,raw,index_spot,NIFTY500,15min,market_archive,data/raw/market_archive/NIFTY 500_15minute.csv,csv,1,2308555,41793,2015-11-09,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTY500|15min|ohlcv,processed_market_archive_cleaned_nifty500_15min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_nifty500_1min,processed,index_spot,NIFTY500,1min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY 500_minute.csv,csv,1,35239848,626688,2015-11-09,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTY500|1min|ohlcv,raw_market_archive_nifty500_1min,Archive-derived index/VIX OHLCV file.
raw_market_archive_nifty500_1min,raw,index_spot,NIFTY500,1min,market_archive,data/raw/market_archive/NIFTY 500_minute.csv,csv,1,34613155,626688,2015-11-09,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTY500|1min|ohlcv,processed_market_archive_cleaned_nifty500_1min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_nifty500_30min,processed,index_spot,NIFTY500,30min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY 500_30minute.csv,csv,1,1222561,21736,2015-11-09,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTY500|30min|ohlcv,raw_market_archive_nifty500_30min,Archive-derived index/VIX OHLCV file.
raw_market_archive_nifty500_30min,raw,index_spot,NIFTY500,30min,market_archive,data/raw/market_archive/NIFTY 500_30minute.csv,csv,1,1200820,21736,2015-11-09,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTY500|30min|ohlcv,processed_market_archive_cleaned_nifty500_30min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_nifty500_5min,processed,index_spot,NIFTY500,5min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY 500_5minute.csv,csv,1,7049165,125350,2015-11-09,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTY500|5min|ohlcv,raw_market_archive_nifty500_5min,Archive-derived index/VIX OHLCV file.
raw_market_archive_nifty500_5min,raw,index_spot,NIFTY500,5min,market_archive,data/raw/market_archive/NIFTY 500_5minute.csv,csv,1,6923810,125350,2015-11-09,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTY500|5min|ohlcv,processed_market_archive_cleaned_nifty500_5min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_nifty500_60min,processed,index_spot,NIFTY500,60min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY 500_60minute.csv,csv,1,658303,11705,2015-11-09,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTY500|60min|ohlcv,raw_market_archive_nifty500_60min,Archive-derived index/VIX OHLCV file.
raw_market_archive_nifty500_60min,raw,index_spot,NIFTY500,60min,market_archive,data/raw/market_archive/NIFTY 500_60minute.csv,csv,1,646593,11705,2015-11-09,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTY500|60min|ohlcv,processed_market_archive_cleaned_nifty500_60min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_nifty500_daily,processed,index_spot,NIFTY500,daily,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY 500_day.csv,csv,1,128445,2790,2015-01-01,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTY500|daily|ohlcv,raw_market_archive_nifty500_daily,Archive-derived index/VIX OHLCV file.
raw_market_archive_nifty500_daily,raw,index_spot,NIFTY500,daily,market_archive,data/raw/market_archive/NIFTY 500_day.csv,csv,1,150760,2790,2015-01-01,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTY500|daily|ohlcv,processed_market_archive_cleaned_nifty500_daily,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_niftyalpha50_15min,processed,index_spot,NIFTYALPHA50,15min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY ALPHA 50_15minute.csv,csv,1,2380266,41770,2019-07-02,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTYALPHA50|15min|ohlcv,raw_market_archive_niftyalpha50_15min,Archive-derived index/VIX OHLCV file.
raw_market_archive_niftyalpha50_15min,raw,index_spot,NIFTYALPHA50,15min,market_archive,data/raw/market_archive/NIFTY ALPHA 50_15minute.csv,csv,1,2338491,41770,2019-07-02,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTYALPHA50|15min|ohlcv,processed_market_archive_cleaned_niftyalpha50_15min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_niftyalpha50_1min,processed,index_spot,NIFTYALPHA50,1min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY ALPHA 50_minute.csv,csv,1,35683814,626251,2019-07-02,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTYALPHA50|1min|ohlcv,raw_market_archive_niftyalpha50_1min,Archive-derived index/VIX OHLCV file.
raw_market_archive_niftyalpha50_1min,raw,index_spot,NIFTYALPHA50,1min,market_archive,data/raw/market_archive/NIFTY ALPHA 50_minute.csv,csv,1,35057558,626251,2019-07-02,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTYALPHA50|1min|ohlcv,processed_market_archive_cleaned_niftyalpha50_1min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_niftyalpha50_30min,processed,index_spot,NIFTYALPHA50,30min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY ALPHA 50_30minute.csv,csv,1,1238104,21724,2019-07-02,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTYALPHA50|30min|ohlcv,raw_market_archive_niftyalpha50_30min,Archive-derived index/VIX OHLCV file.
raw_market_archive_niftyalpha50_30min,raw,index_spot,NIFTYALPHA50,30min,market_archive,data/raw/market_archive/NIFTY ALPHA 50_30minute.csv,csv,1,1216375,21724,2019-07-02,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTYALPHA50|30min|ohlcv,processed_market_archive_cleaned_niftyalpha50_30min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_niftyalpha50_5min,processed,index_spot,NIFTYALPHA50,5min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY ALPHA 50_5minute.csv,csv,1,7138655,125283,2019-07-02,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTYALPHA50|5min|ohlcv,raw_market_archive_niftyalpha50_5min,Archive-derived index/VIX OHLCV file.
raw_market_archive_niftyalpha50_5min,raw,index_spot,NIFTYALPHA50,5min,market_archive,data/raw/market_archive/NIFTY ALPHA 50_5minute.csv,csv,1,7013367,125283,2019-07-02,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTYALPHA50|5min|ohlcv,processed_market_archive_cleaned_niftyalpha50_5min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_niftyalpha50_60min,processed,index_spot,NIFTYALPHA50,60min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY ALPHA 50_60minute.csv,csv,1,666725,11698,2019-07-02,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTYALPHA50|60min|ohlcv,raw_market_archive_niftyalpha50_60min,Archive-derived index/VIX OHLCV file.
raw_market_archive_niftyalpha50_60min,raw,index_spot,NIFTYALPHA50,60min,market_archive,data/raw/market_archive/NIFTY ALPHA 50_60minute.csv,csv,1,655022,11698,2019-07-02,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTYALPHA50|60min|ohlcv,processed_market_archive_cleaned_niftyalpha50_60min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_niftyalpha50_daily,processed,index_spot,NIFTYALPHA50,daily,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY ALPHA 50_day.csv,csv,1,133171,2791,2015-01-01,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTYALPHA50|daily|ohlcv,raw_market_archive_niftyalpha50_daily,Archive-derived index/VIX OHLCV file.
raw_market_archive_niftyalpha50_daily,raw,index_spot,NIFTYALPHA50,daily,market_archive,data/raw/market_archive/NIFTY ALPHA 50_day.csv,csv,1,155494,2791,2015-01-01,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTYALPHA50|daily|ohlcv,processed_market_archive_cleaned_niftyalpha50_daily,Archive-derived index/VIX OHLCV file.
