strategy,expiry,entry_time,exit_time,entry_reason,exit_reason,legs,gross_pnl,charges,net_pnl
IronCondor,2024-08-01,2024-08-01 09:20:00,2024-08-01 10:12:00,entry,target,"SELL:NIFTY01AUG24CE25150@24.75,BUY:NIFTY01AUG24CE25250@8.25,SELL:NIFTY01AUG24PE24950@26.8,BUY:NIFTY01AUG24PE24850@12.2",782.5,196.39,586.11
IronCondor,2024-08-08,2024-08-08 09:20:00,2024-08-08 14:04:00,entry,target,"SELL:NIFTY08AUG24CE24300@55.65,BUY:NIFTY08AUG24CE24400@26.7,SELL:NIFTY08AUG24PE24100@51.4,BUY:NIFTY08AUG24PE24000@27.5",1347.5,203.62,1143.88
IronCondor,2024-08-14,2024-08-14 09:20:00,2024-08-14 10:27:00,entry,target,"SELL:NIFTY14AUG24CE24250@26.85,BUY:NIFTY14AUG24CE24350@11.35,SELL:NIFTY14AUG24PE24050@29.6,BUY:NIFTY14AUG24PE23950@12.25",812.5,197.55,614.95
IronCondor,2024-08-22,2024-08-22 09:20:00,2024-08-22 10:15:00,entry,target,"SELL:NIFTY22AUG24CE24900@17.9,BUY:NIFTY22AUG24CE25000@5.75,SELL:NIFTY22AUG24PE24700@18.05,BUY:NIFTY22AUG24PE24600@6.1",592.5,193.98,398.52
IronCondor,2024-08-29,2024-08-29 09:20:00,2024-08-29 11:50:00,entry,target,"SELL:NIFTY29AUG24CE25150@16.4,BUY:NIFTY29AUG24CE25250@3.85,SELL:NIFTY29AUG24PE24950@24.15,BUY:NIFTY29AUG24PE24850@8.45",682.5,194.25,488.25
IronCondor,2024-09-05,2024-09-05 09:20:00,2024-09-05 11:34:00,entry,target,"SELL:NIFTY05SEP24CE25350@23.85,BUY:NIFTY05SEP24CE25450@6.45,SELL:NIFTY05SEP24PE25150@22.8,BUY:NIFTY05SEP24PE25050@8.0",850.0,195.09,654.91
IronCondor,2024-09-12,2024-09-12 09:20:00,2024-09-12 10:35:00,entry,stop_loss,"SELL:NIFTY12SEP24CE25100@20.5,BUY:NIFTY12SEP24CE25200@6.4,SELL:NIFTY12SEP24PE24900@15.75,BUY:NIFTY12SEP24PE24800@4.95",-702.5,196.66,-899.16
IronCondor,2024-09-19,2024-09-19 09:20:00,2024-09-19 10:55:00,entry,target,"SELL:NIFTY19SEP24CE25700@20.45,BUY:NIFTY19SEP24CE25800@7.6,SELL:NIFTY19SEP24PE25500@26.25,BUY:NIFTY19SEP24PE25400@9.85",727.5,195.85,531.65
IronCondor,2024-09-26,2024-09-26 09:20:00,2024-09-26 14:37:00,entry,stop_loss,"SELL:NIFTY26SEP24CE26150@29.8,BUY:NIFTY26SEP24CE26250@10.95,SELL:NIFTY26SEP24PE25950@25.95,BUY:NIFTY26SEP24PE25850@11.3",-1055.0,201.66,-1256.66
IronCondor,2024-10-03,2024-10-03 09:20:00,2024-10-03 11:57:00,entry,stop_loss,"SELL:NIFTY03OCT24CE25650@31.45,BUY:NIFTY03OCT24CE25750@12.4,SELL:NIFTY03OCT24PE25450@47.2,BUY:NIFTY03OCT24PE25350@23.65",-1102.5,205.88,-1308.38
IronCondor,2024-10-10,2024-10-10 09:20:00,2024-10-10 10:38:00,entry,target,"SELL:NIFTY10OCT24CE25150@37.05,BUY:NIFTY10OCT24CE25250@17.95,SELL:NIFTY10OCT24PE24950@42.8,BUY:NIFTY10OCT24PE24850@19.75",1125.0,200.85,924.15
IronCondor,2024-10-17,2024-10-17 09:20:00,2024-10-17 09:46:00,entry,stop_loss,"SELL:NIFTY17OCT24CE25050@25.05,BUY:NIFTY17OCT24CE25150@10.45,SELL:NIFTY17OCT24PE24850@23.85,BUY:NIFTY17OCT24PE24750@8.1",-962.5,200.23,-1162.73
IronCondor,2024-10-24,2024-10-24 09:20:00,2024-10-24 09:56:00,entry,target,"SELL:NIFTY24OCT24CE24500@40.25,BUY:NIFTY24OCT24CE24600@16.85,SELL:NIFTY24OCT24PE24300@28.8,BUY:NIFTY24OCT24PE24200@11.9",1030.0,199.23,830.77
IronCondor,2024-10-31,2024-10-31 09:20:00,2024-10-31 10:00:00,entry,target,"SELL:NIFTY31OCT24CE24450@25.3,BUY:NIFTY31OCT24CE24550@10.65,SELL:NIFTY31OCT24PE24250@35.8,BUY:NIFTY31OCT24PE24150@15.6",1057.5,197.86,859.64
IronCondor,2024-11-07,2024-11-07 09:20:00,2024-11-07 09:27:00,entry,stop_loss,"SELL:NIFTY07NOV24CE24550@26.25,BUY:NIFTY07NOV24CE24650@12.1,SELL:NIFTY07NOV24PE24350@30.4,BUY:NIFTY07NOV24PE24250@10.9",-877.5,202.01,-1079.51
IronCondor,2024-11-14,2024-11-14 09:20:00,2024-11-14 10:14:00,entry,target,"SELL:NIFTY14NOV24CE23700@42.4,BUY:NIFTY14NOV24CE23800@20.1,SELL:NIFTY14NOV24PE23500@57.4,BUY:NIFTY14NOV24PE23400@29.55",1262.5,204.2,1058.3
IronCondor,2024-11-21,2024-11-21 09:20:00,2024-11-21 10:06:00,entry,target,"SELL:NIFTY21NOV24CE23500@40.4,BUY:NIFTY21NOV24CE23600@22.8,SELL:NIFTY21NOV24PE23300@71.3,BUY:NIFTY21NOV24PE23200@37.0",1622.5,205.0,1417.5
IronCondor,2024-11-28,2024-11-28 09:20:00,2024-11-28 10:38:00,entry,stop_loss,"SELL:NIFTY28NOV24CE24400@32.9,BUY:NIFTY28NOV24CE24500@13.4,SELL:NIFTY28NOV24PE24200@39.0,BUY:NIFTY28NOV24PE24100@18.45",-1265.0,211.4,-1476.4
IronCondor,2024-12-05,2024-12-05 09:20:00,2024-12-05 14:19:00,entry,stop_loss,"SELL:NIFTY05DEC24CE24600@63.4,BUY:NIFTY05DEC24CE24700@34.0,SELL:NIFTY05DEC24PE24400@70.1,BUY:NIFTY05DEC24PE24300@44.7",-1452.5,225.34,-1677.84
IronCondor,2024-12-12,2024-12-12 09:20:00,2024-12-12 09:36:00,entry,stop_loss,"SELL:NIFTY12DEC24CE24750@14.5,BUY:NIFTY12DEC24CE24850@8.85,SELL:NIFTY12DEC24PE24550@15.9,BUY:NIFTY12DEC24PE24450@9.25",-505.0,197.45,-702.45
IronCondor,2024-12-19,2024-12-19 09:20:00,2024-12-19 09:39:00,entry,target,"SELL:NIFTY19DEC24CE24000@47.1,BUY:NIFTY19DEC24CE24100@22.45,SELL:NIFTY19DEC24PE23800@49.75,BUY:NIFTY19DEC24PE23700@31.3",1065.0,206.49,858.51
IronCondor,2024-12-26,2024-12-26 09:20:00,2024-12-26 11:53:00,entry,target,"SELL:NIFTY26DEC24CE23950@29.7,BUY:NIFTY26DEC24CE24050@13.55,SELL:NIFTY26DEC24PE23750@31.15,BUY:NIFTY26DEC24PE23650@17.45",760.0,197.57,562.43
