date,day_open,day_high,day_low,day_close,bars,next_date,three_open,three_high,three_low,three_close,three_color,three_body_pct,three_range_pts,three_fifteen_open,three_fifteen_high,three_fifteen_low,three_fifteen_close,three_fifteen_color,late_2bar_color_combo,late_2bar_pct,gap_pts,gap_pct,gap_dir,next_day_open,next_day_high,next_day_low,next_day_close,next_intraday_pct,next_intraday_dir,next_total_pct,next_open_vs_three_close_pct,next_close_vs_three_close_pct,next_close_vs_three_close_dir,three_close_touched_next_day,first_touch_time,first_touch_bar,three_close_first_touch_period,after_touch_close_vs_touch_pct,is_main_candidate,period
2017-04-25,9273.05,9308.85,9250.85,9303.75,25,2017-04-26,9300.2,9308.85,9299.85,9306.4,bullish,0.06666523300573007,9.0,9306.45,9307.9,9299.6,9303.75,bearish,bullish_bearish,0.03817122212424757,32.45000000000073,0.34878409243585357,gap_up,9336.2,9366.7,9302.75,9344.1,0.08461686767635264,up_day,0.4336960902861789,0.32020974813033065,0.4050975672655456,above,True,2017-04-26 14:30:00,22,closing_hour,0.3177841000590516,True,2015-2018
2017-04-26,9336.2,9366.7,9302.75,9344.1,25,2017-04-27,9332.4,9359.95,9332.1,9357.1,bullish,0.2646693240752725,27.850000000000364,9357.4,9359.9,9342.6,9344.1,bearish,bullish_bearish,0.12536967982513317,15.049999999999272,0.16106420093962256,gap_up,9359.15,9367.05,9322.95,9328.7,-0.3253500584988905,down_day,-0.16480988003124578,0.02190849729081951,-0.3035128405168229,below,True,2017-04-27 09:15:00,1,opening_5,-0.2507444812155377,True,2015-2018
2017-04-27,9359.15,9367.05,9322.95,9328.7,25,2017-04-28,9360.45,9360.45,9337.1,9338.9,bearish,-0.2302239742747527,23.350000000000364,9338.8,9342.0,9322.95,9328.7,bearish,bearish_bearish,-0.33919309434909645,12.25,0.13131518861148928,gap_up,9340.95,9341.5,9282.5,9304.65,-0.3886114367382449,down_day,-0.25780655396787433,0.02195119339537945,-0.36674554819090044,below,True,2017-04-28 09:15:00,1,opening_5,-0.02793521179725874,False,2015-2018
2017-04-28,9340.95,9341.5,9282.5,9304.65,25,2017-05-02,9311.85,9312.4,9297.45,9299.25,bearish,-0.13531145798096364,14.949999999998909,9299.6,9309.2,9298.3,9304.65,bullish,bearish_bullish,-0.0773208331319848,35.20000000000073,0.3783054709204616,gap_up,9339.85,9352.55,9270.0,9317.3,-0.24143856700055236,down_day,0.13595352861203416,0.4365943490066442,0.19410167486624483,above,True,2017-05-02 10:45:00,7,midday,0.2501600486332654,False,2015-2018
2017-05-02,9339.85,9352.55,9270.0,9317.3,25,2017-05-03,9313.75,9317.55,9309.4,9313.2,bearish,-0.005905247617761615,8.149999999999636,9313.15,9318.8,9307.9,9317.3,bullish,bearish_bullish,0.03811568916923122,27.400000000001455,0.2940766101767836,gap_up,9344.7,9344.75,9298.55,9304.0,-0.43554100185132455,down_day,-0.14274521588871533,0.3382296095863935,-0.09878452089508145,below,True,2017-05-03 09:45:00,3,opening_5,-0.2439220521617927,False,2015-2018
2017-05-03,9344.7,9344.75,9298.55,9304.0,25,2017-05-04,9311.5,9319.3,9310.4,9310.95,bearish,-0.00590667454222491,8.899999999999636,9311.15,9312.9,9302.6,9304.0,bearish,bearish_bearish,-0.08054556193953713,56.95000000000073,0.6121023215821231,gap_up,9360.95,9365.5,9323.45,9356.75,-0.044867241038577574,down_day,0.5669604471195185,0.5370021318984636,0.49189395281898485,above,False,,,not_touched,,False,2015-2018
2017-05-04,9360.95,9365.5,9323.45,9356.75,25,2017-05-05,9350.4,9362.25,9349.75,9360.9,bullish,0.11229466119096508,12.5,9361.1,9365.4,9356.7,9356.75,bearish,bullish_bearish,0.06791153319644469,17.799999999999272,0.1902369946829751,gap_up,9374.55,9374.55,9272.05,9277.6,-1.0341829741160793,down_day,-0.8459133780425856,0.14581931224561354,-0.8898717003706831,below,True,2017-05-05 09:15:00,1,opening_5,-0.6138255364278061,True,2015-2018
2017-05-05,9374.55,9374.55,9272.05,9277.6,25,2017-05-08,9292.05,9296.1,9281.35,9284.1,bearish,-0.08555700841040362,14.75,9284.45,9288.5,9275.35,9277.6,bearish,bearish_bearish,-0.15550927943778725,33.850000000000364,0.36485729067862765,gap_up,9311.45,9338.6,9298.25,9310.75,-0.007517626148459452,down_day,0.35731223592307965,0.2945896748203958,0.2870499025215113,above,False,,,not_touched,,False,2015-2018
2017-05-08,9311.45,9338.6,9298.25,9310.75,25,2017-05-09,9318.35,9320.75,9315.4,9319.3,bullish,0.010194937945010743,5.350000000000364,9319.85,9320.15,9309.35,9310.75,bearish,bullish_bearish,-0.08155950356018356,26.600000000000364,0.2856912708428469,gap_up,9337.35,9337.75,9307.75,9317.3,-0.21472901840459113,down_day,0.07034879037670727,0.19368407498418436,-0.021460839333426334,below,True,2017-05-09 09:15:00,1,opening_5,-0.10935406057358057,True,2015-2018
2017-05-09,9337.35,9337.75,9307.75,9317.3,25,2017-05-10,9317.4,9322.25,9315.55,9317.9,bullish,0.005366303904522722,6.700000000000728,9318.2,9320.05,9315.2,9317.3,bearish,bullish_bearish,-0.0010732607809084487,22.350000000000364,0.2398763590310537,gap_up,9339.65,9414.4,9336.65,9412.45,0.7794724641715813,up_day,1.0212185933693394,0.2334216937292738,1.0147136157288776,above,False,,,not_touched,,True,2015-2018
2017-05-10,9339.65,9414.4,9336.65,9412.45,25,2017-05-11,9393.4,9406.85,9392.8,9406.0,bullish,0.13413673430281223,14.050000000001091,9405.9,9414.4,9405.45,9412.45,bullish,bullish_bullish,0.20280196733878142,36.149999999999636,0.3840657852100105,gap_up,9448.6,9450.3,9411.6,9412.4,-0.3831255424084068,down_day,-0.0005312113211872721,0.45290240272167087,0.06804167552625597,above,False,,,not_touched,,False,2015-2018
2017-05-11,9448.6,9450.3,9411.6,9412.4,25,2017-05-12,9432.2,9437.5,9419.75,9426.7,bearish,-0.05831089247471427,17.75,9426.65,9428.25,9411.6,9412.4,bearish,bearish_bearish,-0.20991921290898297,24.25,0.25763885937699205,gap_up,9436.65,9436.85,9372.6,9408.55,-0.29777516385582137,down_day,-0.04090348901449539,0.10555125335482098,-0.19253821591862957,below,True,2017-05-12 09:15:00,1,opening_5,-0.10299153239721527,False,2015-2018
2017-05-12,9436.65,9436.85,9372.6,9408.55,25,2017-05-15,9385.7,9401.05,9385.7,9398.0,bullish,0.13105042777842113,15.349999999998545,9397.6,9408.55,9397.6,9408.55,bullish,bullish_bullish,0.24345546949080563,25.0,0.26571575853877594,gap_up,9433.55,9449.05,9423.8,9445.6,0.12773558204494695,up_day,0.3937907541544775,0.378271972760154,0.506490742711219,above,False,,,not_touched,,False,2015-2018
2017-05-15,9433.55,9449.05,9423.8,9445.6,25,2017-05-16,9442.85,9448.55,9442.85,9445.9,bullish,0.032299570574554,5.699999999998909,9446.2,9449.05,9441.05,9445.6,bearish,bullish_bearish,0.029122563632801537,15.399999999999636,0.16303887524349575,gap_up,9461.0,9517.1,9456.6,9510.25,0.520558080541169,up_day,0.6844456678241682,0.15985771604611912,0.6812479488455347,above,False,,,not_touched,,True,2015-2018
2017-05-16,9461.0,9517.1,9456.6,9510.25,25,2017-05-17,9508.3,9515.45,9507.6,9510.6,bullish,0.024189392425576512,7.850000000000364,9511.05,9515.1,9508.45,9510.25,bearish,bullish_bearish,0.02050839792603018,7.350000000000364,0.07728503456796997,gap_up,9517.6,9532.2,9486.15,9516.55,-0.011032192989840836,down_day,0.06624431534396333,0.07360208609341155,0.06256177317938835,above,True,2017-05-17 09:15:00,1,opening_5,0.17948313069108135,True,2015-2018
2017-05-17,9517.6,9532.2,9486.15,9516.55,25,2017-05-18,9515.0,9532.2,9515.0,9529.8,bullish,0.15554387808722306,17.200000000000728,9529.6,9530.25,9516.55,9516.55,bearish,bullish_bearish,0.016290068313182055,-63.349999999998545,-0.6656824164219023,gap_down,9453.2,9489.05,9419.5,9423.75,-0.31153471840224184,down_day,-0.975143302982691,-0.8037944133140104,-1.1128250330542013,below,False,,,not_touched,,False,2015-2018
2017-05-18,9453.2,9489.05,9419.5,9423.75,25,2017-05-19,9428.65,9437.25,9427.8,9436.7,bullish,0.0853780763948295,9.450000000000728,9436.8,9437.6,9419.5,9423.75,bearish,bullish_bearish,-0.051969263892494004,46.149999999999636,0.48972012203209586,gap_up,9469.9,9505.35,9390.75,9435.4,-0.3643121891466647,down_day,0.12362382278816435,0.3518179024446989,-0.013776002204171918,below,True,2017-05-19 11:30:00,10,midday,-0.001059827248162406,True,2015-2018
2017-05-19,9469.9,9505.35,9390.75,9435.4,25,2017-05-22,9432.35,9435.15,9418.55,9420.85,bearish,-0.1219208362709187,16.600000000000364,9420.95,9436.6,9417.75,9435.4,bullish,bearish_bullish,0.03233552614140985,44.850000000000364,0.47533755855607995,gap_up,9480.25,9498.6,9427.95,9438.0,-0.4456633527596846,down_day,0.027555800496008268,0.6305163546813678,0.182043021595712,above,False,,,not_touched,,False,2015-2018
2017-05-22,9480.25,9498.6,9427.95,9438.0,25,2017-05-23,9442.15,9446.9,9433.75,9436.2,bearish,-0.06301530901329579,13.149999999999636,9436.05,9441.8,9434.7,9438.0,bullish,bearish_bullish,-0.04395185418574833,7.049999999999272,0.07469802924347609,gap_up,9445.05,9448.0,9370.4,9379.4,-0.6950730806083572,down_day,-0.6208942572578975,0.09378775354484373,-0.601937220491311,below,True,2017-05-23 09:15:00,1,opening_5,-0.3119436694566267,False,2015-2018
2017-05-23,9445.05,9448.0,9370.4,9379.4,25,2017-05-24,9411.6,9416.2,9370.4,9383.1,bearish,-0.30281779931148795,45.80000000000109,9383.2,9391.2,9379.3,9379.4,bearish,bearish_bearish,-0.34213098729228536,31.5,0.33584237797726935,gap_up,9410.9,9431.75,9341.9,9370.15,-0.4330085326589381,down_day,-0.09862038083459496,0.296277349703182,-0.13801408916030658,below,True,2017-05-24 12:45:00,15,afternoon,-0.11193254198802854,False,2015-2018
2017-05-24,9410.9,9431.75,9341.9,9370.15,25,2017-05-25,9356.75,9366.55,9352.45,9360.55,bullish,0.040612392123325645,14.099999999998545,9360.55,9371.2,9355.95,9370.15,bullish,bullish_bullish,0.14321211959280344,13.899999999999636,0.1483434096572588,gap_up,9384.05,9522.7,9379.3,9501.25,1.248927701791878,up_day,1.399123813386129,0.2510536239857701,1.5031168040339589,above,False,,,not_touched,,False,2015-2018
2017-05-25,9384.05,9522.7,9379.3,9501.25,25,2017-05-26,9491.5,9522.7,9491.0,9514.95,bullish,0.24706316177633383,31.700000000000728,9515.6,9517.8,9497.35,9501.25,bearish,bullish_bearish,0.10272348943791813,6.5,0.06841205104591501,gap_up,9507.75,9604.45,9496.1,9580.9,0.7693723541321515,up_day,0.8383107485857086,-0.07567039238252148,0.6931197746703757,above,True,2017-05-26 09:15:00,1,opening_5,0.5309381656401201,True,2015-2018
2017-05-26,9507.75,9604.45,9496.1,9580.9,25,2017-05-29,9595.25,9604.45,9590.7,9594.75,bearish,-0.005210911648992991,13.75,9595.2,9597.15,9578.15,9580.9,bearish,bearish_bearish,-0.14955316432610266,-20.850000000000364,-0.21762047406820198,gap_down,9560.05,9637.5,9550.15,9598.45,0.40167153937480926,up_day,0.18317694579842284,-0.361656114020696,0.03856275567368329,above,True,2017-05-29 09:15:00,1,opening_5,-0.19133084117980043,False,2015-2018
2017-05-29,9560.05,9637.5,9550.15,9598.45,25,2017-05-30,9612.1,9614.5,9596.3,9603.5,bearish,-0.08947056314437389,18.200000000000728,9603.25,9609.25,9598.45,9598.45,bearish,bearish_bearish,-0.1420085101070488,-7.800000000001091,-0.0812631206080262,gap_down,9590.65,9634.75,9581.45,9625.85,0.3670241328794266,up_day,0.285462757007638,-0.13380538345395288,0.23272765137710588,above,True,2017-05-30 09:15:00,1,opening_5,0.24681972266628543,False,2015-2018
2017-05-30,9590.65,9634.75,9581.45,9625.85,25,2017-05-31,9626.5,9629.95,9620.0,9620.5,bearish,-0.06232794889108191,9.950000000000728,9620.85,9632.4,9619.8,9625.85,bullish,bearish_bullish,-0.006752194463196761,10.699999999998909,0.11115901452857574,gap_up,9636.55,9649.35,9609.3,9625.7,-0.11259216213269838,down_day,-0.0015583039419857592,0.16683124577723893,0.05405124473780705,above,True,2017-05-31 09:15:00,1,opening_5,0.015585711020136736,False,2015-2018
2017-05-31,9636.55,9649.35,9609.3,9625.7,25,2017-06-01,9621.5,9627.3,9614.85,9624.8,bullish,0.03429818635347162,12.449999999998909,9624.65,9626.5,9615.8,9625.7,bullish,bullish_bullish,0.04365223717716289,-22.150000000001455,-0.23011313462918495,gap_down,9603.55,9634.6,9590.05,9616.6,0.13588725002734503,up_day,-0.09453857901243923,-0.220783808494722,-0.0851965755132461,below,True,2017-06-01 09:15:00,1,opening_5,0.055663935492265455,False,2015-2018
2017-06-01,9603.55,9634.6,9590.05,9616.6,25,2017-06-02,9609.55,9617.9,9609.35,9617.4,bullish,0.08168956923061294,8.549999999999272,9617.65,9620.2,9612.9,9616.6,bearish,bullish_bearish,0.07336451758928453,40.54999999999927,0.42166670132894446,gap_up,9657.15,9672.65,9637.65,9642.35,-0.15325432451602464,down_day,0.26776615435808915,0.4133133695177491,0.2594256243891356,above,False,,,not_touched,,True,2015-2018
2017-06-02,9657.15,9672.65,9637.65,9642.35,25,2017-06-05,9652.7,9659.4,9652.3,9655.3,bullish,0.026935468832539545,7.100000000000364,9654.6,9657.45,9638.3,9642.35,bearish,bullish_bearish,-0.10722388554498082,13.949999999998909,0.14467427546188333,gap_up,9656.3,9687.05,9641.25,9676.45,0.20867205865602204,up_day,0.3536482289068574,0.010357005996706473,0.21905067683035698,above,True,2017-06-05 09:15:00,1,opening_5,0.236180097683271,True,2015-2018
2017-06-05,9656.3,9687.05,9641.25,9676.45,25,2017-06-06,9673.6,9679.75,9671.85,9674.45,bullish,0.008786801190873756,7.899999999999636,9674.25,9677.65,9672.45,9676.45,bullish,bullish_bullish,0.029461627522332574,27.799999999999272,0.2872954440936425,gap_up,9704.25,9706.3,9630.5,9636.9,-0.6940258134322628,down_day,-0.408724273881445,0.3080278465442404,-0.38813575965559893,below,True,2017-06-06 09:30:00,2,opening_5,-0.1874676333505993,False,2015-2018
2017-06-06,9704.25,9706.3,9630.5,9636.9,25,2017-06-07,9640.5,9643.75,9630.5,9634.4,bearish,-0.06327472641460882,13.25,9634.75,9640.65,9633.05,9636.9,bullish,bearish_bullish,-0.03734246149059036,27.05000000000109,0.2806919237514252,gap_up,9663.95,9678.4,9631.0,9662.15,-0.018625924182152132,down_day,0.2620137181043697,0.3067134434941573,0.2880303910985635,above,True,2017-06-07 12:30:00,14,afternoon,0.26461477795707017,False,2015-2018
2017-06-07,9663.95,9678.4,9631.0,9662.15,25,2017-06-08,9648.4,9666.45,9648.4,9664.55,bullish,0.16738526595082745,18.05000000000109,9665.05,9669.45,9660.55,9662.15,bearish,bullish_bearish,0.14251067534513495,20.25,0.2095806833882728,gap_up,9682.4,9688.25,9641.95,9642.7,-0.4100223085185379,down_day,-0.20130095268650255,0.1846956143845328,-0.22608398735583704,below,True,2017-06-08 09:30:00,2,opening_5,-0.05130783144080589,True,2015-2018
2017-06-08,9682.4,9688.25,9641.95,9642.7,25,2017-06-09,9650.1,9654.85,9643.85,9645.95,bearish,-0.043004735702216926,11.0,9646.2,9649.6,9641.95,9642.7,bearish,bearish_bearish,-0.07668314317985965,-4.150000000001455,-0.0430377383927889,gap_down,9638.55,9676.0,9608.3,9666.65,0.29153762754771584,up_day,0.24837441795346643,-0.07671613475086907,0.21459783639764782,above,True,2017-06-09 13:15:00,17,afternoon,0.32796923731584543,False,2015-2018
2017-06-09,9638.55,9676.0,9608.3,9666.65,25,2017-06-12,9654.85,9676.0,9654.4,9666.85,bullish,0.12428986467940982,21.600000000000364,9667.0,9670.4,9664.9,9666.65,bearish,bullish_bearish,0.12221836693474546,-19.94999999999891,-0.20637966617182693,gap_down,9646.7,9646.7,9598.55,9618.1,-0.2964744420371771,down_day,-0.502242245245243,-0.2084443226076709,-0.5043007805024387,below,False,,,not_touched,,False,2015-2018
2017-06-12,9646.7,9646.7,9598.55,9618.1,25,2017-06-13,9614.3,9619.7,9609.05,9616.4,bullish,0.0218424638299238,10.650000000001455,9616.2,9623.9,9612.3,9618.1,bullish,bullish_bullish,0.03952445835891424,-2.5500000000010914,-0.026512512866377885,gap_down,9615.55,9653.65,9595.8,9597.5,-0.18771677127152658,down_day,-0.21417951570476876,-0.008839066594571397,-0.1965392454556761,below,True,2017-06-13 09:15:00,1,opening_5,-0.4542955825459147,False,2015-2018
2017-06-13,9615.55,9653.65,9595.8,9597.5,25,2017-06-14,9613.45,9620.05,9609.3,9614.4,bullish,0.009881988256025761,10.75,9613.85,9614.9,9595.8,9597.5,bearish,bullish_bearish,-0.16591338177242015,24.049999999999272,0.25058609012762983,gap_up,9621.55,9624.7,9580.65,9613.0,-0.08886302103090743,down_day,0.16150039072675176,0.07436761524379719,-0.014561491096684516,below,True,2017-06-14 09:15:00,1,opening_5,0.0707876163311119,True,2015-2018
2017-06-14,9621.55,9624.7,9580.65,9613.0,25,2017-06-15,9613.75,9622.8,9613.55,9616.35,bullish,0.027044597581592656,9.25,9616.95,9619.5,9611.4,9613.0,bearish,bullish_bearish,-0.007801326225458328,4.899999999999636,0.05097264121501754,gap_up,9617.9,9617.9,9560.8,9574.15,-0.45488100312958135,down_day,-0.4041402267762443,0.016118381714468298,-0.43883594087154404,below,True,2017-06-15 09:15:00,1,opening_5,-0.30250333222260384,True,2015-2018
2017-06-15,9617.9,9617.9,9560.8,9574.15,25,2017-06-16,9576.85,9585.75,9576.1,9579.1,bullish,0.023494155176284476,9.649999999999636,9579.45,9580.7,9572.1,9574.15,bearish,bullish_bearish,-0.028192986211548973,21.30000000000109,0.2224740577492633,gap_up,9595.45,9615.4,9565.7,9578.0,-0.1818570259862823,down_day,0.04021244705796717,0.17068409349521732,-0.011483333507327033,below,True,2017-06-16 11:30:00,10,midday,0.006786846048224574,True,2015-2018
2017-06-16,9595.45,9615.4,9565.7,9578.0,25,2017-06-19,9583.0,9597.55,9581.45,9589.8,bullish,0.0709589898779012,16.099999999998545,9589.6,9591.35,9575.85,9578.0,bearish,bullish_bearish,-0.05217572785140353,48.399999999999636,0.505324702443095,gap_up,9626.4,9672.65,9615.05,9654.15,0.28826975816504613,up_day,0.7950511589058221,0.38165550897829326,0.6710254645560947,above,False,,,not_touched,,True,2015-2018
2017-06-19,9626.4,9672.65,9615.05,9654.15,25,2017-06-20,9656.95,9663.25,9654.5,9657.7,bullish,0.007766427288118919,8.75,9658.1,9659.05,9653.45,9654.15,bearish,bullish_bearish,-0.02899466187565526,16.350000000000364,0.16935721943413315,gap_up,9670.5,9676.45,9643.9,9649.95,-0.2125019388862962,down_day,-0.0435046068271045,0.13253673234827412,-0.08024684966399867,below,True,2017-06-20 09:15:00,1,opening_5,-0.18153607447633072,True,2015-2018
2017-06-20,9670.5,9676.45,9643.9,9649.95,25,2017-06-21,9656.4,9662.7,9653.6,9655.55,bearish,-0.008802452259645042,9.100000000000364,9655.85,9657.0,9648.05,9649.95,bearish,bearish_bearish,-0.06679507891138425,-1.8500000000003638,-0.01917108378800267,gap_down,9648.1,9650.05,9608.7,9636.45,-0.12074916304764291,down_day,-0.13989709791242438,-0.07715769686862901,-0.19781369264307622,below,False,,,not_touched,,False,2015-2018
2017-06-21,9648.1,9650.05,9608.7,9636.45,25,2017-06-22,9635.95,9638.3,9628.15,9629.6,bearish,-0.06589905510095385,10.149999999999636,9629.45,9639.5,9629.1,9636.45,bullish,bearish_bullish,0.0051889019764527625,6.199999999998909,0.06433904601797247,gap_up,9642.65,9698.6,9618.15,9624.0,-0.19341156217429478,down_day,-0.12919695531031372,0.13551964775275477,-0.058154025089311744,below,True,2017-06-22 15:00:00,24,closing_hour,-0.13386047380381283,False,2015-2018
2017-06-22,9642.65,9698.6,9618.15,9624.0,25,2017-06-23,9632.0,9637.55,9618.15,9636.9,bullish,0.05087209302325204,19.399999999999636,9636.9,9637.3,9620.15,9624.0,bearish,bullish_bearish,-0.08305647840531562,19.25,0.20002078137988363,gap_up,9643.25,9646.65,9565.35,9576.15,-0.6958235034868987,down_day,-0.49719451371571455,0.06589255881040962,-0.6303894405877409,below,True,2017-06-23 09:15:00,1,opening_5,-0.4128600175751569,True,2015-2018
2017-06-23,9643.25,9646.65,9565.35,9576.15,25,2017-06-27,9582.25,9582.75,9569.95,9573.2,bearish,-0.09444545905188523,12.799999999999272,9573.25,9576.15,9566.0,9576.15,bullish,bearish_bullish,-0.0636593701896774,17.899999999999636,0.18692271946449918,gap_up,9594.05,9615.25,9473.7,9509.8,-0.8781484357492405,down_day,-0.6928671752217788,0.21779551247230333,-0.6622654911628447,below,True,2017-06-27 09:30:00,2,opening_5,-0.5105350155880682,False,2015-2018
2017-06-27,9594.05,9615.25,9473.7,9509.8,25,2017-06-28,9493.3,9519.3,9493.3,9518.55,bullish,0.2659770575037132,26.0,9518.75,9520.7,9508.6,9509.8,bearish,bullish_bearish,0.17380679005193136,10.400000000001455,0.10936086983954928,gap_up,9520.2,9522.35,9474.45,9492.8,-0.2878090796411993,down_day,-0.17876296031462283,0.017334573017964452,-0.27052439709829756,below,True,2017-06-28 09:15:00,1,opening_5,-0.22178076288378443,True,2015-2018
2017-06-28,9520.2,9522.35,9474.45,9492.8,25,2017-06-29,9487.95,9494.85,9481.7,9493.95,bullish,0.063238107283449,13.149999999999636,9493.35,9498.15,9489.95,9492.8,bearish,bullish_bearish,0.05111747005410594,30.150000000001455,0.31760913534469765,gap_up,9522.95,9575.3,9494.25,9494.25,-0.30137719929224377,down_day,0.015274734535655735,0.305457686210692,0.0031599070987236334,above,False,,,not_touched,,True,2015-2018
2017-06-29,9522.95,9575.3,9494.25,9494.25,25,2017-06-30,9541.1,9541.75,9494.85,9499.65,bearish,-0.4344362809319756,46.899999999999636,9500.1,9506.0,9494.25,9494.25,bearish,bearish_bearish,-0.49103352862877825,-15.75,-0.16588988071727626,gap_down,9478.5,9535.55,9448.8,9524.95,0.49005644353010214,up_day,0.32335360876320646,-0.22263978146562913,0.2663256014695393,above,True,2017-06-30 12:15:00,13,afternoon,0.35294923325729993,False,2015-2018
2017-06-30,9478.5,9535.55,9448.8,9524.95,25,2017-07-03,9504.8,9518.1,9504.8,9517.45,bullish,0.13309064893529013,13.300000000001091,9517.5,9535.55,9517.5,9524.95,bullish,bullish_bullish,0.21199814830403013,63.0,0.6614207948598154,gap_up,9587.95,9623.9,9543.85,9615.55,0.287861325935143,up_day,0.9511860954650527,0.7407446322281703,1.0307382754834387,above,False,,,not_touched,,False,2015-2018
2017-07-03,9587.95,9623.9,9543.85,9615.55,25,2017-07-04,9608.1,9617.05,9607.2,9611.5,bullish,0.03538680904652987,9.849999999998545,9611.3,9623.9,9609.15,9615.55,bullish,bullish_bullish,0.07753874335195209,30.350000000000364,0.3156345710853811,gap_up,9645.9,9649.8,9595.8,9610.65,-0.3654402388579604,down_day,-0.05095912350307197,0.3579045934557523,-0.008843572803416364,below,True,2017-07-04 10:30:00,6,midday,0.03903444399337976,False,2015-2018
2017-07-04,9645.9,9649.8,9595.8,9610.65,25,2017-07-05,9638.1,9638.1,9611.15,9611.65,bearish,-0.27443168259304973,26.950000000000728,9613.0,9613.0,9605.7,9610.65,bearish,bearish_bearish,-0.2848071715379663,9.100000000000364,0.09468662369351048,gap_up,9619.75,9643.4,9607.4,9641.35,0.2245380597208905,up_day,0.3194372909220576,0.08427273152892963,0.309000015606069,above,True,2017-07-05 09:15:00,1,opening_5,0.31787156116037263,False,2015-2018
2017-07-05,9619.75,9643.4,9607.4,9641.35,25,2017-07-06,9620.3,9640.35,9619.8,9639.2,bullish,0.19645956986789867,20.55000000000109,9639.45,9643.4,9638.9,9641.35,bullish,bullish_bullish,0.21880814527614623,12.25,0.12705689555923186,gap_up,9653.6,9700.6,9640.0,9668.95,0.15900803845198022,up_day,0.2862669646885588,0.1493899908706079,0.30863557141671505,above,False,,,not_touched,,False,2015-2018
2017-07-06,9653.6,9700.6,9640.0,9668.95,25,2017-07-07,9689.25,9689.25,9667.9,9671.4,bearish,-0.18422478520009666,21.350000000000364,9671.95,9673.4,9666.3,9668.95,bearish,bearish_bearish,-0.20951054003147065,1.3999999999996362,0.014479338501074432,gap_up,9670.35,9684.0,9642.9,9665.35,-0.051704436757718186,down_day,-0.03723258471706197,-0.010856752900296467,-0.06255557623507738,below,True,2017-07-07 09:15:00,1,opening_5,0.04865097069038551,False,2015-2018
2017-07-07,9670.35,9684.0,9642.9,9665.35,25,2017-07-10,9676.25,9676.6,9657.6,9664.25,bearish,-0.12401498514403825,19.0,9664.6,9669.55,9661.35,9665.35,bullish,bearish_bullish,-0.11264694483916429,32.899999999999636,0.34039119121397193,gap_up,9698.25,9782.0,9668.1,9762.2,0.6593973139484003,up_day,1.002033035534154,0.35181209095377297,1.013529244380068,above,False,,,not_touched,,False,2015-2018
2017-07-10,9698.25,9782.0,9668.1,9762.2,25,2017-07-11,9775.4,9778.15,9766.35,9771.45,bearish,-0.04040755365508223,11.799999999999272,9771.55,9772.95,9760.95,9762.2,bearish,bearish_bearish,-0.13503283753093387,35.25,0.36108664030648824,gap_up,9797.45,9829.85,9779.3,9786.4,-0.1127844490148058,down_day,0.24789494171394674,0.2660812878334331,0.15299674050421286,above,False,,,not_touched,,False,2015-2018
2017-07-11,9797.45,9829.85,9779.3,9786.4,25,2017-07-12,9783.05,9792.25,9779.3,9791.15,bullish,0.08279626496849515,12.950000000000728,9791.35,9791.75,9782.25,9786.4,bearish,bullish_bearish,0.03424289970919461,20.899999999999636,0.21356167742989904,gap_up,9807.3,9824.45,9787.95,9822.85,0.15855536182232718,up_day,0.37245565274258896,0.16494487368694827,0.32376176445055715,above,True,2017-07-12 11:45:00,11,midday,0.32324944848434956,True,2015-2018
2017-07-12,9807.3,9824.45,9787.95,9822.85,25,2017-07-13,9806.95,9815.8,9806.25,9815.0,bullish,0.08208464405344446,9.549999999999272,9814.45,9824.45,9814.15,9822.85,bullish,bullish_bullish,0.16212991806830498,32.94999999999891,0.3354423614327706,gap_up,9855.8,9897.25,9855.5,9886.25,0.3089551330181287,up_day,0.6454338608448631,0.4156902699948984,0.7259296994396331,above,False,,,not_touched,,False,2015-2018
2017-07-13,9855.8,9897.25,9855.5,9886.25,25,2017-07-14,9887.35,9896.1,9884.95,9892.05,bullish,0.047535487264018246,11.149999999999636,9891.75,9894.75,9884.65,9886.25,bearish,bullish_bearish,-0.01112532680647862,27.049999999999272,0.27361234037172105,gap_up,9913.3,9913.3,9845.55,9886.7,-0.26832638979954754,down_day,0.0045517764572080175,0.21481897078967455,-0.054083834998797466,below,True,2017-07-14 09:15:00,1,opening_5,0.07439760713002742,True,2015-2018
2017-07-14,9913.3,9913.3,9845.55,9886.7,25,2017-07-17,9881.45,9892.45,9881.45,9886.95,bullish,0.05565984749201786,11.0,9887.0,9890.75,9879.9,9886.7,bearish,bullish_bearish,0.053129854424198875,21.44999999999891,0.21695813567721187,gap_up,9908.15,9928.2,9894.85,9913.65,0.05550985804615392,up_day,0.2725884268764998,0.21442406404400655,0.27005294858372814,above,False,,,not_touched,,True,2015-2018
2017-07-17,9908.15,9928.2,9894.85,9913.65,25,2017-07-18,9922.1,9927.7,9918.9,9918.9,bearish,-0.0322512371373069,8.800000000001091,9919.05,9921.3,9910.4,9913.65,bearish,bearish_bearish,-0.085163423065689,-80.94999999999891,-0.8165509171697499,gap_down,9832.7,9884.95,9813.8,9828.45,-0.0432231228452002,down_day,-0.8594211012089282,-0.8690479791105759,-0.9118954722801813,below,False,,,not_touched,,False,2015-2018
